,Date,Content,Sentiment
317,2022-04-01 12:17:38+00:00,mit ku kira kau kenapa ternyata prank sedihnya,Negative
318,2022-04-01 12:17:18+00:00,untung kanjeng ygy,Negative
319,2022-04-01 12:16:57+00:00,yah gitu deh,Neutral
320,2022-04-01 12:15:57+00:00,ya gimana yah mit   nkocak sih akwoakwoqkqoak,Positive
321,2022-04-01 12:12:44+00:00,hmm wakatta,Neutral
322,2022-04-01 12:09:01+00:00,selamat anda kena prank       hadeuuh,Negative
323,2022-04-01 12:06:51+00:00,amplupa kan nais,Neutral
324,2022-04-01 12:05:05+00:00,damn  gws,Negative
325,2022-04-01 12:04:58+00:00,cukup menteri agama yang ngeselin kamu jangan ya,Negative
326,2022-04-01 12:04:39+00:00,terprank  k orang,Negative
327,2022-04-01 12:04:32+00:00,tiba tiba keluar rickroll lucu juga,Negative
328,2022-04-01 12:04:27+00:00,ya gitu dah denger backsoundoang,Negative
329,2022-04-01 12:04:26+00:00,kegabutan untuk  april  ini adalah loading screen selama  menit  nggak sekalian  jam samps,Negative
330,2022-04-01 12:02:38+00:00,mit gelut yok mnt dengerin bgm doang     mythialivmythiabatfor,Negative
331,2022-04-01 12:02:34+00:00,wah parah sih lu mit,Negative
332,2022-04-01 12:02:33+00:00,apa motifmu  hmmm,Negative
333,2022-04-01 11:59:48+00:00,oh begitu ternyata,Neutral
334,2022-04-01 11:59:45+00:00,aowksiemeismwk,Neutral
335,2022-04-01 11:59:31+00:00,no don t eosemwkwkwkw,Negative
336,2022-04-01 11:59:25+00:00,wkwkwkwkk,Neutral
337,2022-04-01 11:59:21+00:00,yaa gimana ya  gimana kak,Negative
338,2022-04-01 11:59:16+00:00,owh gitu mit,Negative
339,2022-04-01 11:58:59+00:00,ya gitu,Neutral
340,2022-04-01 11:58:21+00:00,kenapa kak miti,Negative
341,2022-04-01 11:57:39+00:00,wkwkwk naisu mit,Neutral
342,2022-04-01 11:42:51+00:00,k subscribers sabi sih soalnya itu nomor favorit gua,Positive
343,2022-04-01 09:02:24+00:00,nek  mv cover lagu cukup ini punya nenek terbanyak viewsnya nek,Positive
344,2022-04-01 08:37:56+00:00,wah kira kira bakal bahas apa yaaaa,Positive
345,2022-04-01 07:37:43+00:00,aku ga kangen rena lebih kangen,Negative
346,2022-03-31 22:12:15+00:00,gak puasa lu mythia,Negative
347,2022-03-31 17:42:00+00:00,pas banget ngirimnya di  menit akhir akwowkowkwok,Neutral
348,2022-03-31 16:37:02+00:00,bagus bagus semua rata rata covernya,Positive
349,2022-03-31 16:10:12+00:00,sudah ku duga aku tidak bisa melawan mereka naku sadar suaraku jelek twt,Positive
350,2022-03-31 16:08:55+00:00,bagus covernya hueee,Positive
351,2022-03-31 13:28:26+00:00,abis ngapain mit,Neutral
352,2022-03-31 13:22:00+00:00,gila cuyy nsemoga samawa yaa nlanggeng terus,Positive
353,2022-03-31 12:46:24+00:00,dari dulu suara nenek bagus kalo nyanyi lagu indo   jadi semangat terus nenek ku,Positive
354,2022-03-31 12:32:14+00:00,tentuuuuu eheheh,Positive
355,2022-03-31 11:29:08+00:00,aduh nenek pas masih sekolah cantik nyaa,Positive
356,2022-03-31 11:25:28+00:00,datengin premierfirst cover aku yahhh  meng cover lagunya   mythia batfor  cover by,Positive
357,2022-03-31 09:56:13+00:00,ku pikir pakember ama gayung,Negative
358,2022-03-31 09:03:25+00:00,gangerti akutuh  nyimeng ajahlah,Neutral
359,2022-03-31 06:47:42+00:00,wah ada idola ku nich,Positive
360,2022-03-31 06:41:40+00:00,memancing para psikopath,Neutral
361,2022-03-31 06:06:41+00:00,coba di tanyakan pada orang yg membeli bathwater nya belldelphin   wkwkwk,Neutral
362,2022-03-31 06:04:57+00:00,hmm    coba di masukkin kbotol  terus di jual  mitti    mungkin saja laku keras,Positive
363,2022-03-31 05:46:56+00:00,mythia bawang,Negative
364,2022-03-31 05:45:49+00:00,buat yang mau facreveal miti noh dah videoin epel,Positive
365,2022-03-31 05:17:56+00:00,kenapa lelaki mesti nak minum air mandian perempuan   n nkenapa tak ada perempuan nak minum air mandian lelaki,Positive
366,2022-03-31 01:32:41+00:00,emoh  pesing,Negative
367,2022-03-31 01:18:33+00:00,hayuk semangat bagi yg belum    a   a,Positive
368,2022-03-30 23:54:05+00:00,pro gamers cara makannya gak gitu  ntapi disuapin mami,Positive
369,2022-04-08 02:53:36+00:00,otsukar thankyou for turn on thbomswitch wwww nkalau moona yg teken  ntar pada cepu kgen,Positive
370,2022-04-08 02:52:43+00:00,keren bgt,Positive
371,2022-04-08 02:35:11+00:00,pagi  ndan apakah cuma aku aja yang mikir kalau iofi lebih mirip sosok  teman masa kecil,Positive
372,2022-04-08 02:31:58+00:00,pagiii   gemes banget yopii     a,Positive
373,2022-04-08 02:31:56+00:00,pagi iofi n npagi pagi sudah som   n num  maksusaya showcasaja nih,Positive
374,2022-04-08 02:31:34+00:00,pagi yopi cantik  aduh disapa pagi semangat ujian jadinya,Positive
375,2022-04-08 02:30:03+00:00,pagi   iofi makin hari main cantik aja,Positive
376,2022-04-08 02:27:05+00:00,pagiii nona cantikk  n ngimanaaa tidurnya kemarinnn  n nanyway  hava great day,Positive
377,2022-04-07 23:25:58+00:00,saya pernah begitu selama  th  semangat senpai  pastii bisa,Positive
378,2022-04-07 23:22:19+00:00,seni adalah ledakan           nsaya suka rutini,Neutral
379,2022-04-07 21:29:17+00:00,yopii  jangan tunda  yuk bisa yuk daripada jadi donatur setia kampus,Positive
380,2022-04-07 21:17:40+00:00,anda tersaingi,Neutral
381,2022-04-07 20:33:56+00:00,huh   kinda jelly ngl,Neutral
382,2022-04-07 19:58:55+00:00,semoga aja sketchnya ga terlalu susah utk diwarnain,Positive
383,2022-04-07 19:05:42+00:00,mangat mbak  inget skripsi,Positive
384,2022-04-07 16:53:35+00:00,penyebabnya ternyata alien ya  zeta  sebagai agen  bisa kah zeta menyelidiki fenomena,Positive
385,2022-04-07 16:52:05+00:00,kayak nya digital doang tapi moga aja sih bisa tradi biar yang user tradi juga bisa ikutan,Positive
386,2022-04-07 16:41:33+00:00,mana bisa jadi mahasiswa abadi  yang ada keburu didepak,Positive
387,2022-04-07 16:31:58+00:00,selamat ya iofi,Positive
388,2022-04-07 16:25:53+00:00,tugas banyak  deadlin hari   stress,Positive
389,2022-04-07 16:18:18+00:00,wihh nice,Positive
390,2022-04-07 16:18:13+00:00,mantepp nselamat ya yop,Positive
391,2022-04-07 16:17:30+00:00,mantap              nselamat yopi,Positive
392,2022-04-07 16:17:21+00:00,let s go  difolback sama csp   nselamat ya yop,Positive
393,2022-04-07 16:17:13+00:00,selamat ya    n nakhirnya salah satu impian yopi tercapai,Positive
394,2022-04-07 16:16:47+00:00,taniah,Positive
395,2022-04-07 16:16:21+00:00,mantap dapet sponsor  dapet follow juga,Positive
396,2022-04-07 15:38:24+00:00,sinar dewaaaaaaaaaaaaa       teraaaaang,Positive
397,2022-04-07 15:37:09+00:00,temen sekelas kuliahku  adalah idol favoritku,Positive
398,2022-04-07 15:37:06+00:00,cuma bs bantu doa  maayopi,Positive
399,2022-04-07 15:33:41+00:00,oiii jangan weehh,Positive
400,2022-04-07 14:34:46+00:00,smangat yop,Positive
401,2022-04-07 14:09:49+00:00,tetap semangat  yopi  semoga suatu hari nanti  bisa lulus dr mahasiswa abadi,Positive
402,2022-04-07 14:03:03+00:00,semangat iofi  nsemangat iofi   nsemangat iofi,Positive
403,2022-04-07 14:00:40+00:00,semangat yop,Positive
404,2022-04-07 13:53:36+00:00,gapapa donatur kampus wwwww,Negative
405,2022-04-07 13:49:10+00:00,ini boleh tradisional atau digital doang yop  ncntoh tradi tuh kyk misal wrnain pkpensil wrna  cr,Positive
406,2022-04-07 13:44:07+00:00,mangat yop emang suram deadlintiap  menit,Positive
407,2022-04-07 13:32:14+00:00,well playnwkwkwk,Positive
408,2022-04-07 13:20:55+00:00,mudah dimengerti,Positive
409,2022-04-07 13:15:20+00:00,otw jdi mahasiswa semester  digit tuh wkwkk n nmangat  yop  moga cepet lulus  ndi sini anjg msh stuck ama skripsi,Positive
410,2022-04-07 13:13:55+00:00,sangat amat menggambarkan gwej,Positive
411,2022-04-07 13:13:30+00:00,stream chill sambil curhat ngerjain tugas yop,Positive
412,2022-04-07 13:13:18+00:00,kyawaii k views omedetou                nk lagi menuju k views ikzzz,Positive
413,2022-04-07 13:13:04+00:00,semangat yop   a,Positive
414,2022-04-07 13:11:55+00:00,k lagi,Negative
415,2022-04-07 13:11:44+00:00,gpp jmahasiswa abadi  tp cinta kita kiopi juga abadi,Positive
416,2022-04-07 13:11:15+00:00,semangat yop jangan kebanyakan cuti,Positive
417,2022-04-07 13:09:59+00:00,yopiii mangaatttss,Positive
418,2022-04-07 13:08:36+00:00,lomba mewarnai ya,Positive
419,2022-04-07 13:08:11+00:00,aku tau km bisa yop,Positive
420,2022-04-07 13:07:21+00:00,hush nggak boleh gitu,Positive
421,2022-04-07 13:07:09+00:00,terima kasih informasinya  yopi      nyuk bisa yuk semuanya ikuttttt  let s goooo    ditungguuuuu,Positive
422,2022-04-07 13:06:36+00:00,tweet ini sangat melambangkan gw,Positive
423,2022-04-07 13:06:10+00:00,haiku yang bagus     semoga jg cuti yop  semangat,Positive
424,2022-04-07 13:06:06+00:00,hari hari ngejar deadlin    nhmmm   tapi mending cepet lulus terus bebas  daripada jadi mahasiswa,Positive
425,2022-04-07 13:05:52+00:00,mahasiswa abadi  seperti cintaku kpadamu yg abadi,Positive
426,2022-04-07 13:03:45+00:00,cuma boleh diwarnai doang kah   maksudnya hanya sekedar diwarnai doang nggak sampai ditambahin aksesoris atau yang lain,Neutral
427,2022-04-07 13:03:38+00:00,kamu maba ya   n iya maba  mahasiswa abadi,Neutral
428,2022-04-07 13:03:33+00:00,jangan jadi mahasiswa abadi atuh haha n nmangats yop,Positive
429,2022-04-07 13:03:32+00:00,semangat bjadi mahasiswa emang berat tapi kamu pasti bisa,Positive
430,2022-04-07 13:02:41+00:00,eh gk boleh ngomong gitu nyuk semangat yuk,Positive
431,2022-04-07 13:02:32+00:00,ya jangan cuti juga dong pi    n npelan aja dijalani  entah ambil cuma  matkul ato gimana yang pen,Positive
432,2022-04-07 13:01:54+00:00,semester  digit  kampus pun senang,Negative
433,2022-04-07 13:01:38+00:00,mangat yopiii,Positive
434,2022-04-07 13:00:53+00:00,aku nggak dikasih juga,Neutral
435,2022-04-07 13:00:52+00:00,wkwk  jangan gitu yop  ayo semangat,Positive
436,2022-04-07 13:00:49+00:00,waduu semangat yop n ntapi mending kerjain dulu aja deadlinenya biar streamnya ga ada pikiran,Positive
437,2022-04-07 13:00:45+00:00,aturan umum maks cuti bukannya  semester y yop,Neutral
438,2022-04-07 13:00:45+00:00,semangat yop,Positive
439,2022-04-07 13:00:29+00:00,mangatt yopii            n nyuk bisa yukkkk  nsiapa tau moona nyiapin sesuatu,Positive
440,2022-04-07 13:00:28+00:00,wkwkwk cuti terus yop,Negative
441,2022-04-07 12:59:50+00:00,wkwkwkwk  mahasiswa ngestuck,Negative
442,2022-04-07 12:59:45+00:00,mama  jangan gitu dong n nnanti masa depan kita gak terbentuk,Positive
443,2022-04-07 12:59:36+00:00,cuti lagi       nsemangat yop,Negative
444,2022-04-07 12:59:25+00:00,semangatttt  n nyaampun    kamu ini   cuti nya ga selesai,Positive
445,2022-04-07 12:59:19+00:00,semangat yop,Positive
446,2022-04-07 12:55:19+00:00,oh ini pelakunya,Neutral
447,2022-04-07 12:46:24+00:00,lihatlah raut wajah kebahagiaan nya,Positive
448,2022-04-07 12:42:10+00:00,ini lucu sihh,Positive
449,2022-04-07 12:42:09+00:00,ternyata,Positive
450,2022-04-07 12:41:46+00:00,tentu saja yg pink tidak sus n nia kan  niya kan,Positive
451,2022-04-07 12:40:05+00:00,wkwkwkwk,Positive
452,2022-04-07 12:37:31+00:00,saya dapat mengerti raut kebahagiaan di muka  mainnya hebat,Positive
453,2022-04-07 12:31:51+00:00,oh gitu ternyata,Neutral
454,2022-04-07 11:52:32+00:00,astagaah jgituu,Neutral
455,2022-04-07 11:48:19+00:00,apakah sudah dalam proses reboisasi,Positive
456,2022-04-07 11:30:40+00:00,kalo kakak pembina nya koronsih saya ikut pramuka samp tahun pun jadi,Positive
457,2022-04-07 11:14:10+00:00,tumben si tupai belum komentar  biasanya paling cepat    padahal ada nyokapnya lagi pakai baju pra,Negative
458,2022-04-07 11:06:29+00:00,wala   ternyata gitu  ga nyangka banget ada kejutan ledakan    keren banget dah,Neutral
459,2022-04-07 10:33:41+00:00,oh ternyata,Neutral
460,2022-04-07 10:07:34+00:00,pantesan hanya yopi yg ga livstreaming wkwkwkwkwkwk,Neutral
461,2022-04-07 09:50:20+00:00,semangka   semangat kaka,Positive
462,2022-04-07 09:49:55+00:00,lagi dong,Neutral
463,2022-04-07 09:47:40+00:00,apakah sudah ada kesepakatan gimana nasisisa ledakannya,Positive
464,2022-04-07 09:47:12+00:00,mbak googlkayanya lemes gara gara puasa,Positive
465,2022-04-07 09:44:28+00:00,pantesan wkwkwkw,Neutral
466,2022-04-07 09:40:58+00:00,wkwkwk,Neutral
467,2022-04-07 09:39:18+00:00,gara wallpaper laptop nya muka tdi sapa orang di cafpas kerja  ehhh tau nya ioforia juga,Positive
468,2022-04-07 09:38:43+00:00,pantas gak ada pov wkwk n nkukira lgi ada gangguan ato apa gitu  ternyata ya,Positive
469,2022-04-07 09:36:15+00:00,ooo ternyata yopi yah yg eksekusi,Neutral
470,2022-04-07 09:35:00+00:00,sorb,Neutral
471,2022-04-07 09:34:56+00:00,pantes di pov moona tau tau iofi lari kbelakang,Neutral
472,2022-04-07 09:34:54+00:00,memang sedap  yop,Positive
473,2022-04-07 09:34:28+00:00,ioforia tukang cepu semua soalnya  parah emang,Positive
474,2022-04-07 09:32:08+00:00,yaampun  ada ada aja,Neutral
475,2022-04-07 09:26:51+00:00,wkwkwk apapun itu streamnya sangat menghibur     sasuga ritual penyambutan setiap new gen,Positive
476,2022-04-07 09:20:57+00:00,semalem  dari pov muna keliatan dikit ada saklarnya  makanya  sekali liat udah paham   oh  ini pasti tnt,Positive
477,2022-04-07 09:20:02+00:00,seni adalah ledakan wwww,Neutral
478,2022-04-07 09:19:53+00:00,ga dibolehin ikut foto ternyata buat pencet tombol kaboom nya wwww,Positive
479,2022-04-07 09:18:31+00:00,mantap yop  keknya ini juga alasannya tanpa pov wkwkwkw,Positive
480,2022-04-07 09:16:31+00:00,ohhh jadi itu alasannya yopi ga ada pov nya www,Positive
481,2022-04-07 09:16:16+00:00,hahahaha oalah kamu tah  n nyaampun     n nmantep sih,Positive
482,2022-04-07 09:00:10+00:00,ini masih mending dek ndulu jaman kakak harus nyerahin persembahan berupa jari,Negative
483,2022-04-07 08:54:30+00:00,anda adalah penyelamat saya,Positive
484,2022-04-07 08:45:33+00:00,tarik sis,Neutral
485,2022-04-07 08:40:57+00:00,seiyuunya siapa aja yop,Neutral
486,2022-04-07 08:22:53+00:00,semangka nsemangat nkak nairani iofiteen,Positive
487,2022-04-07 08:14:59+00:00,met pagi,Positive
488,2022-04-07 07:19:22+00:00,wihh dapet nih gan  agak iri sih kalah cepet order,Positive
489,2022-04-07 07:18:10+00:00,nunggu thr cair nih yopp,Positive
490,2022-04-07 07:16:30+00:00,pagiiii sweet iofi,Positive
491,2022-04-07 06:41:20+00:00,seperti tidak bersemangat dilihat dari mukanya,Positive
492,2022-04-07 06:07:57+00:00,wait  baru denger ada yang singkat  semangat  kak  jadi  semangka  wkwk nicinfo,Positive
493,2022-04-07 04:44:35+00:00,salam pramuka,Positive
494,2022-04-07 04:27:50+00:00,pagi mama  n nkenapa pagi  sudah hmm saja  ncuriga nih saya,Positive
495,2022-04-07 04:17:44+00:00,pagi yopii   semoga harimu menyenangkan,Positive
496,2022-04-07 04:13:17+00:00,pagi yopi  puas ya ospek tmalem,Positive
497,2022-04-07 04:11:22+00:00,pagi pagi udh nyosor aja yop,Positive
498,2022-04-07 04:11:14+00:00,selamat pagi yopi nentah kenapa terasa nuansa kusogaki,Positive
499,2022-04-07 04:11:09+00:00,hmm  hidung,Neutral
500,2022-04-07 04:10:41+00:00,selamat pagi yop  tenang yop blom ekspansi hari ini,Positive
501,2022-04-07 04:09:21+00:00,yok pulang kak hyoudh siang  ngehalu nya malem aja ya,Negative
502,2022-04-07 03:52:45+00:00,pagii yop       nngeliat yopi kek gini jadi inget berang berang yg kemarin,Positive
503,2022-04-07 03:52:39+00:00,semangat kakaa,Positive
504,2022-04-07 03:51:31+00:00,pagi yop   gimana ngurus anaknya semalem bareng mama moona,Positive
505,2022-04-07 03:50:38+00:00,met pagi iofi sayang  uwu,Positive
506,2022-04-07 03:50:23+00:00,pagi yopi sayang,Positive
507,2022-04-07 03:49:04+00:00,pagi iofi   n nkamu manis juga hari ini,Positive
508,2022-04-07 03:48:43+00:00,pagi,Positive
509,2022-04-07 03:48:04+00:00,pagi,Positive
510,2022-04-07 03:48:03+00:00,pagi yopi,Positive
511,2022-04-07 03:44:00+00:00,pagiii cantikk  n nkenapaa   pagi  udah dicurigain aja dih,Positive
512,2022-04-07 03:01:27+00:00,si paling dasa darma,Negative
513,2022-04-06 22:31:48+00:00,otsuiyopi     nterima kasih udah nyambut gen  dengan baik,Positive
514,2022-04-06 22:20:01+00:00,yaoloh mamang yago wkwkw,Positive
515,2022-04-06 20:23:20+00:00,sayang  bangun   makan dulu yuk  aku udah masakin makanan kesukaan kamu  habis itu baru bobo lagi ya,Positive
516,2022-04-06 20:13:27+00:00,selamat turu  yopi  mimpi indah,Positive
517,2022-04-06 18:20:17+00:00,tarik sis            n nsemongkoooo,Positive
518,2022-04-06 17:34:46+00:00,selamat turu iofi,Positive
519,2022-04-06 17:28:33+00:00,selamat turu dengan nyenyak,Positive
520,2022-04-06 17:25:21+00:00,wah wah    jam segini ada meeting dadakan rupanya ya n notsuyopi  semoga tidurnya malam ini nyenyak ya  yop,Positive
521,2022-04-06 17:24:10+00:00,otsu  nselamat turu iofi,Positive
522,2022-04-06 17:24:02+00:00,walahhh n notsukarelagi  n nselamat tidur nona cantik  semoga mimpi indah,Positive
523,2022-04-06 16:27:50+00:00,otsu  thank you yopi udh mau jagain kobo aowkwk,Positive
524,2022-04-06 16:23:49+00:00,otsuiterimakasih untuk streamnya,Positive
525,2022-04-06 16:12:27+00:00,otsui ntengkyu for fun touring nya yopik nhappy nanniversary holoi,Positive
526,2022-04-06 16:11:33+00:00,otsukar yopi              nterima kasih stream ngasuh gen  nya www   n nselamat ulang tahun kedua holoi,Positive
527,2022-04-06 16:11:02+00:00,capek jagain anak ya bunda,Positive
528,2022-04-06 16:10:26+00:00,otsui  n naaaa makin gedeekeluarga holoiawawwawaawaa n notsukaresemuanyaaa  terimakasihh atas,Positive
529,2022-04-06 16:10:23+00:00,otsuyop  otsui ngimna yop rasanya jagain anak ilang,Positive
530,2022-04-06 16:10:09+00:00,otsui nterimakasih buat streamnya  nhappy nanniversary holoi,Positive
531,2022-04-06 16:09:54+00:00,otsuuu capya bun  istirahat bunsalonpas nya jangan lupa di tempel,Positive
532,2022-04-06 16:09:50+00:00,gimana ospeknya yop lancar,Positive
533,2022-04-06 16:04:02+00:00,jangan ngambekan mulu,Positive
534,2022-04-06 15:59:27+00:00,semangka  semangat kaka,Positive
535,2022-04-06 15:57:01+00:00,semangka  semangat kaka,Positive
536,2022-04-06 15:51:02+00:00,tarik sis  semongko,Positive
537,2022-04-06 15:44:47+00:00,coba suruh bilang  tarik sis  semongko,Positive
538,2022-04-06 15:41:00+00:00,semangka,Positive
539,2022-04-06 15:40:04+00:00,tarek sis,Neutral
540,2022-04-06 15:36:11+00:00,keluarga hololivindonesia,Neutral
541,2022-04-06 15:12:16+00:00,semongko,Positive
542,2022-04-06 14:38:53+00:00,semangkaaaa,Positive
543,2022-04-06 14:07:27+00:00,malam,Positive
544,2022-04-06 13:41:50+00:00,wih manta ikut meramaikan ya yop,Positive
545,2022-04-06 13:35:22+00:00,semelon,Positive
546,2022-04-06 13:17:55+00:00,watamelon,Positive
547,2022-04-06 13:10:51+00:00,okyop  semangat ngospek kobo nya ya    a,Positive
548,2022-04-06 13:04:46+00:00,oksiap yop,Positive
549,2022-04-06 13:00:04+00:00,yah dah iopi,Positive
550,2022-04-06 12:56:26+00:00,udah dong hehn,Positive
551,2022-04-06 12:56:05+00:00,okeebebb,Positive
552,2022-04-06 12:55:43+00:00,okay bang iofi,Positive
553,2022-04-06 12:55:06+00:00,didukung csp akhirnya wuoooo,Positive
554,2022-04-06 12:52:22+00:00,semanka as for semangat kaka or just watamelon,Positive
555,2022-04-06 12:52:22+00:00,mudah dimengerti o,Positive
556,2022-04-06 12:47:40+00:00,hayu looh langsung sampai tua pula,Positive
557,2022-04-06 12:47:36+00:00,info di terima yop,Positive
558,2022-04-06 12:47:08+00:00,ok yopi,Positive
559,2022-04-06 12:45:47+00:00,ok be,Positive
560,2022-04-06 12:45:23+00:00,yokai desu,Positive
561,2022-04-06 12:36:24+00:00,ospek gak sihh,Positive
562,2022-04-06 12:33:04+00:00,hati hati ntar kena reversospek,Positive
563,2022-04-06 12:23:34+00:00,smangat kobo  feeling agak ga enak,Positive
564,2022-04-06 12:23:10+00:00,wkwkwkwk,Positive
565,2022-04-06 12:22:13+00:00,udah beli yop  biarpun pakplay later,Positive
566,2022-04-06 12:08:00+00:00,aowkwowkw di ospek,Negative
